Date,Open,High,Low,Close,Volume,FX,FX_ch%_1d,FX_ch%_2d,FX_ch%_5d, VIX ,VIX_ch_1d,VIX_ch_5d,TIIE,TIIE_ch_1d,TIIE_ch_5d,TIIE_ch_20d
18/07/01,6395.319824,6395.319824,6352.129883,6388.259766,110234000,9.1283,-0.006227206,-0.01759616,-0.017966069,0.236,0.0099,-0.0041,0.116,-0.0035,0.0041,0.0057
19/07/01,6388.330078,6432.879883,6387.75,6418.839844,113914400,9.2,0.007854694,0.001578575,-0.015200171,0.2251,-0.0109,0.0042,0.1109,-0.0051,-0.00535,-0.00035
20/07/01,6418.419922,6418.419922,6378.680176,6389.27002,60320200,9.1796,-0.002217391,0.005619885,-0.018665412,0.2234,-0.0017,0.012,0.1105,-0.0004,-0.01095,-0.0016
23/07/01,6389.850098,6424.160156,6380.899902,6422.709961,75241400,9.1107,-0.007505774,-0.009706522,-0.019490303,0.2374,0.014,0.0083,0.1104,-0.0001,-0.0121,-0.0041
24/07/01,6422.859863,6422.859863,6367.339844,6377.810059,145026200,9.1087,-0.000219522,-0.007723648,-0.008361004,0.2524,0.015,0.0263,0.10895,-0.00145,-0.01055,-0.0057
25/07/01,6382.77002,6421.52002,6382.77002,6411.529785,111652400,9.1599,0.005621,0.005400244,0.003461762,0.24,-0.0124,0.004,0.1068,-0.00215,-0.0092,-0.0068
26/07/01,6411.720215,6502.689941,6405.509766,6502.689941,108102000,9.157,-0.000316597,0.005302623,-0.004673913,0.2301,-0.0099,0.005,0.10425,-0.00255,-0.00665,-0.00825
27/07/01,6501.649902,6535.189941,6495.370117,6522.200195,85191000,9.192,0.003822213,0.003504405,0.001350821,0.22,-0.0101,-0.0034,0.1039,-0.00035,-0.0066,-0.00725
30/07/01,6523.140137,6575.950195,6513.819824,6538.279785,81214000,9.1472,-0.004873803,-0.00107022,0.004006278,0.2269,0.0069,-0.0105,0.1037,-0.0002,-0.0067,-0.0063
31/07/01,6538.859863,6539.899902,6474.240234,6474.399902,97545600,9.1408,-0.000699668,-0.005570061,0.003524103,0.2162,-0.0107,-0.0362,0.1022,-0.0015,-0.00675,-0.0078
01/08/01,6475.629883,6593.120117,6475.629883,6573.100098,73462400,9.2111,0.007690793,0.006985744,0.005589581,0.2056,-0.0106,-0.0344,0.10145,-0.00075,-0.00535,-0.0079
02/08/01,6573.350098,6733.310059,6573.350098,6707.910156,114947400,9.1698,-0.004483721,0.003172589,0.001397838,0.2009,-0.0047,-0.0292,0.0998,-0.00165,-0.00445,-0.00955
03/08/01,6707.970215,6708.580078,6670.680176,6702.930176,76618800,9.1638,-0.000654322,-0.005135109,-0.003067885,0.1989,-0.002,-0.0211,0.0955,-0.0043,-0.0084,-0.01385
06/08/01,6703.089844,6704.52002,6604.27002,6633.939941,54985000,9.1292,-0.003775726,-0.004427577,-0.001967815,0.2189,0.02,-0.008,0.09445,-0.00105,-0.00925,-0.01845
07/08/01,6633.77002,6670.490234,6600.569824,6638.839844,0,9.12,-0.001007755,-0.004779677,-0.002275512,0.2101,-0.0088,-0.0061,0.09325,-0.0012,-0.00895,-0.0185
08/08/01,6637.5,6652.379883,6610.790039,6651.439941,76253400,9.0958,-0.002653509,-0.00365859,-0.012517506,0.2232,0.0131,0.0176,0.0925,-0.00075,-0.00895,-0.0194
09/08/01,6650.629883,6650.629883,6592.490234,6599.609863,59841000,9.0897,-0.000670639,-0.003322368,-0.008735196,0.2175,-0.0057,0.0166,0.09215,-0.00035,-0.00765,-0.0241
10/08/01,6599.660156,6642.870117,6586.859863,6628.490234,55133800,9.1247,0.003850512,0.003177291,-0.004266789,0.2055,-0.012,0.0066,0.0917,-0.00045,-0.0038,-0.02975
13/08/01,6625.779785,6656.720215,6612.180176,6655.109863,36741800,9.0863,-0.004208358,-0.00037405,-0.004699207,0.2042,-0.0013,-0.0147,0.0913,-0.0004,-0.00315,-0.0312
14/08/01,6655.799805,6700.189941,6655.799805,6671.240234,43403200,9.1206,0.003774914,-0.00044933,6.57895E-05,0.2048,0.0006,-0.0053,0.091,-0.0003,-0.00225,-0.0285
15/08/01,6671.140137,6679.529785,6533.890137,6542.149902,58239200,9.094,-0.002916475,0.00084743,-0.000197894,0.2091,0.0043,-0.0141,0.09115,0.00015,-0.00135,-0.02485
16/08/01,6542,6542,6356.169922,6445.149902,113973400,9.0833,-0.0011766,-0.004089643,-0.000704094,0.2154,0.0063,-0.0021,0.091,-0.00015,-0.00115,-0.0199
17/08/01,6443.819824,6443.819824,6189.609863,6218.459961,121089000,9.1155,0.003544967,0.002364196,-0.001008252,0.2384,0.023,0.0329,0.0905,-0.0005,-0.0012,-0.02
20/08/01,6217.100098,6273.97998,6214.810059,6245.419922,67768000,9.1383,0.002501234,0.006055068,0.005722902,0.2287,-0.0097,0.0245,0.09,-0.0005,-0.0013,-0.0204
21/08/01,6245.709961,6367.569824,6245.660156,6276.089844,74821400,9.1227,-0.001707101,0.000789863,0.000230248,0.244,0.0153,0.0392,0.09,0,-0.001,-0.01895
22/08/01,6288.359863,6346.899902,6288.359863,6333.140137,62179400,9.1158,-0.000756355,-0.002462165,0.002397185,0.2244,-0.0196,0.0153,0.089,-0.001,-0.00215,-0.0178
23/08/01,6332.140137,6352.350098,6290.870117,6294.290039,37030600,9.1205,0.000515588,-0.000241157,0.004095428,0.2223,-0.0021,0.0069,0.0884,-0.0006,-0.0026,-0.01585
24/08/01,6294.549805,6417.350098,6292.600098,6416.77002,54775400,9.1444,0.00262047,0.00313741,0.003170424,0.1971,-0.0252,-0.0413,0.08825,-0.00015,-0.00225,-0.01565
27/08/01,6415.879883,6435.600098,6399.930176,6399.930176,45735800,9.1123,-0.003510345,-0.000899074,-0.002845168,0.2056,0.0085,-0.0231,0.09055,0.0023,0.00055,-0.01315
28/08/01,6399.97998,6400.160156,6302.22998,6302.689941,64707400,9.1365,0.002655751,-0.000863917,0.00151271,0.22,0.0144,-0.024,0.0926,0.00205,0.0026,-0.0096
29/08/01,6302.419922,6352.939941,6302.419922,6324.910156,66636400,9.1438,0.000798993,0.003456866,0.00307159,0.2303,0.0103,0.0059,0.0955,0.0029,0.0065,-0.00595
30/08/01,6324.069824,6352.060059,6278.790039,6310.169922,67532600,9.1692,0.002777839,0.003579051,0.00533962,0.2541,0.0238,0.0318,0.0966,0.0011,0.0082,-0.0032
31/08/01,6312.759766,6347.709961,6283.399902,6310.700195,37610000,9.2,0.003359072,0.006146241,0.006080224,0.2492,-0.0049,0.0521,0.1,0.0034,0.01175,0.0045
03/09/01,6312.790039,6312.790039,6230.02002,6233.290039,7073400,9.1936,-0.000695652,0.002661083,0.008922007,0.2492, -   ,0.0436,0.10425,0.00425,0.0137,0.0098
04/09/01,6234.709961,6293.359863,6172.25,6172.25,70408200,9.1957,0.00022842,-0.000467391,0.006479505,0.2585,0.0093,0.0385,0.1023,-0.00195,0.0097,0.00905
05/09/01,6172.089844,6179.240234,6045.569824,6088.450195,119687000,9.2587,0.006851028,0.007081013,0.012565892,0.2635,0.005,0.0332,0.10415,0.00185,0.00865,0.01165
06/09/01,6088.779785,6088.939941,5857.720215,5875.859863,134340000,9.2898,0.003359003,0.010233044,0.013152729,0.2861,0.0226,0.032,0.1044,0.00025,0.0078,0.01225
07/09/01,5875.529785,5922.52002,5794.910156,5844.600098,109050000,9.3242,0.003702986,0.007074427,0.0135,0.3099,0.0238,0.0607,0.1036,-0.0008,0.0036,0.0119
10/09/01,5839.790039,5908.560059,5816.069824,5856.189941,50032200,9.3716,0.005083546,0.008805356,0.019361295,0.3184,0.0085,0.0692,0.1031,-0.0005,-0.00115,0.0118
11/09/01,null,null,null,null,null,9.5475,0.018769474,0.023948435,0.038257011,0.3184, -   ,0.0599,0.1033,0.0002,0.001,0.0123
12/09/01,null,null,null,null,null,9.4447,-0.010767217,0.007800162,0.020089213,0.3184, -   ,0.0549,0.1135,0.0102,0.00935,0.02235
13/09/01,5531.02002,5531.02002,5531.02002,5531.02002,0,9.4748,0.003186973,-0.007614559,0.019914315,0.3184, -   ,0.0323,0.1125,-0.001,0.0081,0.0215
14/09/01,null,null,null,null,null,9.4942,0.002047537,0.005241035,0.018232127,0.3184, -   ,0.0085,0.1105,-0.002,0.0069,0.02
17/09/01,5501.910156,5501.910156,5290.049805,5316.77002,0,9.4478,-0.004887194,-0.002849664,0.008130949,0.4176,0.0992,0.0992,0.1125,0.002,0.0094,0.0225
18/09/01,5317.77002,5377.799805,5256.319824,5297.859863,95216200,9.4455,-0.000243443,-0.005129447,-0.010683425,0.3887,-0.0289,0.0703,0.111,-0.0015,0.0077,0.021
19/09/01,5297.370117,5350.459961,5198.799805,5256,112909000,9.4185,-0.002858504,-0.003101251,-0.002774043,0.4056,0.0169,0.0872,0.109,-0.002,-0.0045,0.02
20/09/01,5254.669922,5255.890137,5076.77002,5081.919922,78515600,9.4802,0.006550937,0.003673707,0.000569933,0.4374,0.0318,0.119,0.111,0.002,-0.0015,0.0226
21/09/01,5077.390137,5109.399902,4950.709961,5087.939941,109951800,9.4848,0.000485222,0.007039337,-0.000990078,0.4266,-0.0108,0.1082,0.1123,0.0013,0.0018,0.02405
24/09/01,5101.540039,5350.959961,5101.540039,5325.109863,82079400,9.4315,-0.005619518,-0.005137022,-0.001725269,0.3775,-0.0491,-0.0401,0.114,0.0017,0.0015,0.02345
25/09/01,5325.959961,5338.560059,5249.890137,5304.379883,71800400,9.4842,0.005587658,-0.0000633,0.004097189,0.3581,-0.0194,-0.0306,0.1115,-0.0025,0.0005,0.0189
26/09/01,5307.120117,5350.129883,5292,5324.839844,73178000,9.5258,0.004386242,0.00999841,0.011392472,0.3526,-0.0055,-0.053,0.1131,0.0016,0.0041,0.0176
27/09/01,5326.589844,5340.850098,5251.169922,5306.080078,100641000,9.5542,0.002981377,0.007380696,0.007805742,0.34,-0.0126,-0.0974,0.1155,0.0024,0.0045,0.0189
28/09/01,5308.129883,5403.97998,5308.129883,5403.529785,124401400,9.5098,-0.004647171,-0.001679649,0.002635796,0.3193,-0.0207,-0.1073,0.118,0.0025,0.0057,0.018
01/10/01,5404.419922,5436.97998,5360.240234,5385.5,51768600,9.5037,-0.000641444,-0.005285634,0.007655198,0.3232,0.0039,-0.0543,0.115,-0.003,0.001,0.01075
02/10/01,5389.390137,5425.419922,5352.939941,5361.799805,67593000,9.5217,0.001893999,0.001251341,0.003953944,0.3118,-0.0114,-0.0463,0.1135,-0.0015,0.002,0.0112
03/10/01,5361.220215,5428.609863,5316.25,5407.540039,103897400,9.5273,0.00058813,0.002483243,0.000157467,0.3134,0.0016,-0.0392,0.1145,0.001,0.0014,0.01035
04/10/01,5410.459961,5540.950195,5410.459961,5499.310059,108239000,9.5243,-0.000314885,0.00027306,-0.003129514,0.3197,0.0063,-0.0203,0.1121,-0.0024,-0.0034,0.0077
05/10/01,5500.680176,5550.720215,5460.100098,5528.549805,63282000,9.5808,0.005932194,0.005615442,0.007465982,0.3339,0.0142,0.0146,0.1135,0.0014,-0.0045,0.0099
08/10/01,5526.890137,5554.77002,5490.990234,5527.109863,47485600,9.5666,-0.001482131,0.004441271,0.006618475,0.3512,0.0173,0.028,0.1129,-0.0006,-0.0021,0.0098
09/10/01,5529.700195,5614.580078,5522.359863,5558.859863,69508400,9.5163,-0.005257876,-0.006732214,-0.000567126,0.3483,-0.0029,0.0365,0.114,0.0011,0.0005,0.0107
10/10/01,5556.120117,5687.100098,5523.580078,5684.899902,119273000,9.4053,-0.011664197,-0.016860745,-0.012805307,0.316,-0.0323,0.0026,0.1125,-0.0015,-0.002,-0.001
11/10/01,5688.140137,5853.370117,5688.089844,5808.220215,123473000,9.3397,-0.006974791,-0.018557633,-0.019382002,0.315,-0.001,-0.0047,0.1103,-0.0022,-0.0018,-0.0022
12/10/01,5801.379883,5801.379883,5643.830078,5671.100098,67934000,9.3538,0.001509684,-0.005475636,-0.02369322,0.3527,0.0377,0.0188,0.1083,-0.002,-0.0052,-0.0022
15/10/01,5670.439941,5670.439941,5499.299805,5500.100098,61000400,9.2753,-0.008392311,-0.006895296,-0.03044969,0.3531,0.0004,0.0019,0.1085,0.0002,-0.0044,-0.004
16/10/01,5500.660156,5556.569824,5485.649902,5542.609863,57138800,9.235,-0.004344873,-0.012700721,-0.029559808,0.3288,-0.0243,-0.0195,0.1063,-0.0022,-0.0077,-0.0047
17/10/01,5548.120117,5617.790039,5535.240234,5541.879883,62671400,9.234,-0.000108284,-0.004452686,-0.018213135,0.3508,0.022,0.0348,0.10205,-0.00425,-0.01045,-0.00695
18/10/01,5543.390137,5561.649902,5520.72998,5529.75,50400000,9.231,-0.000324886,-0.000433135,-0.011638489,0.3495,-0.0013,0.0345,0.1,-0.00205,-0.0103,-0.011
19/10/01,5532.089844,5590.560059,5487.160156,5588.22998,64187400,9.1971,-0.003672408,-0.003996101,-0.01675255,0.3411,-0.0084,-0.0116,0.0985,-0.0015,-0.0098,-0.0138
22/10/01,5584.120117,5596.109863,5520.740234,5539.279785,36764200,9.1977,0.000065238,-0.00360741,-0.008366306,0.3225,-0.0186,-0.0306,0.0976,-0.0009,-0.0109,-0.0164
23/10/01,5539.470215,5584.790039,5525.580078,5571.27002,54561000,9.2243,0.002892027,0.002957454,-0.001158636,0.32,-0.0025,-0.0088,0.0935,-0.0041,-0.0128,-0.018
24/10/01,5573.609863,5708.279785,5573.609863,5708.279785,114515200,9.2173,-0.000758865,0.002130968,-0.001808534,0.3095,-0.0105,-0.0413,0.0913,-0.0022,-0.01075,-0.0218
25/10/01,5708.120117,5740.27002,5650.740234,5729.129883,54625400,9.2469,0.003211353,0.00245005,0.001722457,0.2946,-0.0149,-0.0549,0.09,-0.0013,-0.01,-0.0255
26/10/01,5728.640137,5754.799805,5693.120117,5693.120117,59667400,9.2722,0.002736052,0.005956191,0.008165617,0.2842,-0.0104,-0.0569,0.089,-0.001,-0.0095,-0.029
29/10/01,5693.089844,5693.609863,5596.5,5599.129883,48029200,9.2421,-0.003246263,-0.000519093,0.004827294,0.3164,0.0322,-0.0061,0.0905,0.0015,-0.0071,-0.0245
30/10/01,5596.399902,5596.399902,5511.939941,5529.180176,75572200,9.2682,0.002824033,-0.000431397,0.004759169,0.3346,0.0182,0.0146,0.0905,0,-0.003,-0.023
31/10/01,5530.52002,5597.080078,5525.890137,5537.040039,77789400,9.2542,-0.001510541,0.001309226,0.004003342,0.3356,0.001,0.0261,0.0935,0.003,0.0022,-0.021
01/11/01,5542.5,5612.919922,5538.839844,5610.77002,78276800,9.2892,0.003782067,0.002265812,0.004574506,0.3231,-0.0125,0.0285,0.09225,-0.00125,0.00225,-0.01985
02/11/01,5610.649902,5636.779785,5600.52002,5632.759766,46288000,9.2783,-0.001173406,0.002604223,0.000657881,0.3071,-0.016,0.0229,0.093,0.00075,0.004,-0.0205
05/11/01,5634.129883,5691.089844,5634.129883,5681.069824,74095800,9.2221,-0.006057144,-0.007223442,-0.00216401,0.305,-0.0021,-0.0114,0.09375,0.00075,0.00325,-0.01915
06/11/01,5681.02002,5688.060059,5647.950195,5677.790039,74761400,9.2132,-0.000965073,-0.007016372,-0.00593427,0.288,-0.017,-0.0466,0.0905,-0.00325,0,-0.0235
07/11/01,5677.299805,5679.049805,5637.899902,5638.040039,81849800,9.2088,-0.000477576,-0.001442188,-0.004905881,0.2913,0.0033,-0.0443,0.0895,-0.001,-0.004,-0.023
08/11/01,5640.089844,5670.930176,5636.509766,5649.870117,64621000,9.2115,0.000293198,-0.000184518,-0.008364552,0.2862,-0.0051,-0.0369,0.089,-0.0005,-0.00325,-0.0213
09/11/01,5649.919922,5649.919922,5565.049805,5596.379883,86354200,9.2318,0.002203767,0.002497611,-0.005011694,0.2744,-0.0118,-0.0327,0.089,0,-0.004,-0.0193
12/11/01,5588.189941,5588.359863,5514.410156,5524.569824,83516000,9.2708,0.004224528,0.006437605,0.005280793,0.2935,0.0191,-0.0115,0.0905,0.0015,-0.00325,-0.018
13/11/01,5530.700195,5663.910156,5530.700195,5663.350098,109933600,9.2519,-0.002038659,0.002177257,0.004200495,0.2647,-0.0288,-0.0233,0.092,0.0015,0.0015,-0.0143
14/11/01,5663.839844,5767.47998,5663.839844,5751.720215,105139200,9.2362,-0.001696949,-0.003732148,0.002975415,0.2656,0.0009,-0.0257,0.0915,-0.0005,0.002,-0.01055
15/11/01,5751.850098,5786.830078,5735.299805,5778.649902,73463600,9.2028,-0.003616206,-0.005307018,-0.000944472,0.2556,-0.01,-0.0306,0.09,-0.0015,0.001,-0.01
16/11/01,5772.209961,5781.450195,5712.459961,5712.459961,55221800,9.2121,0.001010562,-0.002609298,-0.002133928,0.2507,-0.0049,-0.0237,0.0884,-0.0016,-0.0006,-0.0101
19/11/01,5711.819824,5741.279785,5698.109863,5699.189941,39710000,9.1968,-0.001660859,-0.000651975,-0.007982051,0.2446,-0.0061,-0.0489,0.0899,0.0015,-0.0006,-0.0077
20/11/01,null,null,null,null,null,#N/D,#N/D,#N/D,#N/D,0.2412,-0.0034,-0.0235,0.0899,0,-0.0021,-0.0036
21/11/01,5689.669922,5690.060059,5635.27002,5674.410156,72253800,9.1409,-0.006078201,-0.007728965,-0.011997536,0.2419,0.0007,-0.0237,0.0914,0.0015,-1.00E-04,0.0001
22/11/01,5674.220215,5685.390137,5666.859863,5685.390137,15920000,9.1547,0.001509698,-0.004577679,-0.008823975,0.2419, -   ,-0.0137,0.0883,-0.0031,-0.0017,-0.0017
23/11/01,5685.290039,5735.180176,5674.490234,5734.899902,44168000,9.1476,-0.000775558,0.000732969,-0.005998174,0.2325,-0.0094,-0.0182,0.0875,-0.0008,-0.0009,-0.0015
26/11/01,5735.120117,5761.859863,5721.290039,5759.490234,74840400,9.1647,0.001869343,0.001092335,-0.005145407,0.2379,0.0054,-0.0067,0.085,-0.0025,-0.0049,-0.0055
27/11/01,5759.330078,5865.870117,5749.25,5860.439941,116155200,9.2372,0.007910788,0.009794919,0.004392832,0.24,0.0021,-0.0012,0.0815,-0.0035,-0.0084,-0.009
28/11/01,5861.120117,5907.350098,5840.930176,5848.209961,108032200,9.2762,0.004222059,0.012166247,0.014801606,0.259,0.019,0.0171,0.0815,0,-0.0099,-0.012
29/11/01,5847.359863,5856.600098,5812.069824,5841.339844,68471200,9.2815,0.000571355,0.004795826,0.013850809,0.2518,-0.0072,0.0099,0.0865,0.005,-0.0018,-0.00575
30/11/01,5841,5850.040039,5817.160156,5832.830078,49232400,9.2681,-0.001443732,-0.000873202,0.013172854,0.2384,-0.0134,0.0059,0.088,0.0015,0.0005,-0.005
03/12/01,5833.049805,5871.790039,5800.060059,5870.930176,45163000,9.205,-0.006808299,-0.008242202,0.004397307,0.2577,0.0193,0.0198,0.089,0.001,0.004,-0.00475
04/12/01,5872.310059,5931.430176,5872.310059,5931.430176,84118200,9.2197,0.001596958,-0.005222214,-0.001894513,0.2408,-0.0169,0.0008,0.0842,-0.0048,0.0027,-0.0063
05/12/01,5931.660156,6111.359863,5931.660156,6099.279785,166463600,9.2165,-0.000347083,0.001249321,-0.006435825,0.2302,-0.0106,-0.0288,0.0822,-0.002,0.0007,-0.0073
06/12/01,6099.560059,6176.620117,6084.959961,6101.720215,122803600,9.2401,0.002560625,0.002212653,-0.004460486,0.2371,0.0069,-0.0147,0.0825,0.0003,-0.004,-0.0065
07/12/01,6101.589844,6157.77002,6081.029785,6141.189941,69933800,9.2124,-0.002997803,-0.000444854,-0.006009862,0.2349,-0.0022,-0.0035,0.084,0.0015,-0.004,-0.005
10/12/01,6139.259766,6162.240234,6117.120117,6126.379883,52561600,9.1865,-0.002811428,-0.005800803,-0.002009777,0.2562,0.0213,-0.0015,0.084,0,-0.005,-0.0065
11/12/01,6136.029785,6200.549805,6134.799805,6150.259766,95167400,9.1819,-0.000500735,-0.003310755,-0.004099916,0.253,-0.0032,0.0122,0.0815,-0.0025,-0.0027,-0.0105
12/12/01,null,null,null,null,null,#N/D,#N/D,#N/D,#N/D,0.2487,-0.0043,0.0185,0.0815,0,-0.0007,-0.01
13/12/01,6150.089844,6150.459961,6057.169922,6075.060059,110528600,9.1204,-0.00669796,-0.007195341,-0.010426952,0.2591,0.0104,0.022,0.07965,-0.00185,-0.00285,-0.01035
14/12/01,6074.180176,6139.339844,6069.25,6139.069824,70246200,9.0798,-0.004451559,-0.011119703,-0.017348297,0.2463,-0.0128,0.0114,0.0745,-0.00515,-0.0095,-0.0139
17/12/01,6133.549805,6271.959961,6133.549805,6271.490234,81921600,9.1198,0.004405383,-0.0000658,-0.010051669,0.2426,-0.0037,-0.0136,0.0725,-0.002,-0.0115,-0.0174
18/12/01,6271.540039,6326.359863,6247.089844,6268.970215,94824600,9.1052,-0.001600912,0.002797418,-0.008849943,0.2329,-0.0097,-0.0201,0.0725,0,-0.009,-0.0174
19/12/01,6268.540039,6271.560059,6208.009766,6250.740234,98320400,9.1175,0.001350876,-0.000252199,-0.007013799,0.2258,-0.0071,-0.0229,0.0721,-0.0004,-0.0094,-0.0193
20/12/01,6252.560059,6268.879883,6225.439941,6263.290039,80332200,9.1682,0.005560735,0.006919123,0.005240998,0.2367,0.0109,-0.0224,0.07365,0.00155,-0.006,-0.01465
21/12/01,6263.259766,6381.509766,6252.540039,6380.600098,79569200,9.1235,-0.004875548,0.000658075,0.004812881,0.225,-0.0117,-0.0213,0.08025,0.0066,0.00575,-0.00725
24/12/01,6380.390137,6384.310059,6368.950195,6374.490234,17999000,9.0923,-0.00341974,-0.008278615,-0.003015417,0.2262,0.0012,-0.0164,0.07915,-0.0011,0.00665,-0.00585
25/12/01,null,null,null,null,null,#N/D,#N/D,#N/D,#N/D,0.2262, -   ,-0.0067,0.07915,0,0.00665,-0.00235
26/12/01,6374.779785,6397.430176,6368.299805,6371.839844,30796400,9.0957,0.000373943,-0.003047076,-0.00104336,0.2229,-0.0033,-0.0029,0.07975,0.0006,0.00765,-0.00175
27/12/01,6371.930176,6422.169922,6369.419922,6419.189941,44561200,9.1423,0.0051233,0.005499159,0.002720044,0.2159,-0.007,-0.0208,0.07945,-0.0003,0.0058,-0.00705
28/12/01,6419.259766,6490.100098,6419.259766,6467.089844,47260200,9.1692,0.002942367,0.008080741,0.000109073,0.214,-0.0019,-0.011,0.079,-0.00045,-0.00125,-0.009
31/12/01,6466.02002,6466.060059,6372.25,6372.279785,27719200,9.1695,3.27182E-05,0.002975181,0.005041925,0.238,0.024,0.0118,0.079,0,-0.00015,-0.01
01/01/02,null,null,null,null,null,#N/D,#N/D,#N/D,#N/D,0.238, -   ,0.0118,0.079,0,-0.00015,-0.0052
02/01/02,6386.180176,6415.850098,6382.02002,6410.049805,51760600,9.1037,-0.007175964,-0.00714348,0.001253808,0.2271,-0.0109,0.0042,0.08,0.001,0.00025,-0.0022
03/01/02,6410.089844,6603.75,6410.089844,6603.75,96944600,9.1142,0.001153377,-0.006030863,0.002033928,0.2134,-0.0137,-0.0025,0.08025,0.00025,0.0008,-0.00225
04/01/02,6604.069824,6655.689941,6604.069824,6612.080078,81359000,9.1368,0.002479647,0.003635884,-0.000601599,0.2045,-0.0089,-0.0095,0.078,-0.00225,-0.001,-0.006
07/01/02,6615.870117,6635.950195,6556.310059,6565.439941,69113000,9.1554,0.002035724,0.004520419,-0.001505039,0.2194,0.0149,-0.0186,0.0776,-0.0004,-0.0014,-0.0064
08/01/02,6566.089844,6642.310059,6561.850098,6641.140137,101847600,9.1678,0.001354392,0.003392873,-0.000185397,0.2183,-0.0011,-0.0197,0.0765,-0.0011,-0.0025,-0.005
09/01/02,6641.459961,6674.040039,6557.930176,6560.580078,132861400,9.2044,0.003992234,0.005352033,0.011061437,0.2213,0.003,-0.0058,0.0765,0,-0.0035,-0.005
10/01/02,6560.259766,6560.259766,6452.859863,6453.009766,98285600,9.2444,0.004345748,0.008355331,0.014285401,0.2236,0.0023,0.0102,0.077,0.0005,-0.00325,-0.00265
11/01/02,6453.109863,6518.930176,6420.080078,6420.149902,85923800,9.2734,0.003137034,0.007496415,0.01495053,0.226,0.0024,0.0215,0.0789,0.0019,0.0009,0.0044
14/01/02,6420.560059,6420.560059,6365.720215,6388.27002,51303400,9.1923,-0.008745444,-0.005635844,0.004030408,0.2358,0.0098,0.0164,0.081,0.0021,0.0034,0.0085
15/01/02,6390.319824,6600.009766,6390.319824,6573.189941,164219800,9.1711,-0.002306278,-0.011031553,0.000359955,0.227,-0.0088,0.0087,0.07985,-0.00115,0.00335,0.00735
16/01/02,6572.899902,6620.600098,6538.339844,6579.350098,107376800,9.1993,0.003074877,0.000761507,-0.000554083,0.2345,0.0075,0.0132,0.077,-0.00285,0.0005,0.0049
17/01/02,6579.279785,6620.080078,6579.279785,6604.660156,88007000,9.1255,-0.00802235,-0.004972141,-0.012861841,0.2225,-0.012,-0.0011,0.0767,-0.0003,-0.0003,0.00305
18/01/02,6592.990234,6614.859863,6570.209961,6600.72998,68262600,9.119,-0.00071229,-0.008728925,-0.016649772,0.2252,0.0027,-0.0008,0.0755,-0.0012,-0.0034,-0.00475
21/01/02,6600.790039,6615.470215,6586.740234,6607.799805,15389800,9.1219,0.000318017,-0.000394499,-0.007658584,0.2252, -   ,-0.0106,0.075,-0.0005,-0.006,-0.00415
22/01/02,6608.279785,6646.549805,6579.160156,6590.040039,75112800,9.1521,0.003310714,0.003629784,-0.002071725,0.2361,0.0109,0.0091,0.0755,0.0005,-0.00435,-0.00365
23/01/02,6589.890137,6784.290039,6586.689941,6782.779785,134204400,9.148,-0.000447985,0.002861246,-0.005576511,0.2188,-0.0173,-0.0157,0.079,0.0035,0.002,-0.00075
24/01/02,6786.870117,6889.390137,6766.759766,6768.299805,142801600,9.1227,-0.002765632,-0.003212377,-0.000306833,0.2115,-0.0073,-0.011,0.08065,0.00165,0.00395,0.0012
25/01/02,6771.77002,6833.089844,6708.609863,6831.430176,120757200,9.1295,0.000745393,-0.0020223,0.001151442,0.2101,-0.0014,-0.0151,0.0815,0.00085,0.006,0.0025
28/01/02,6831.189941,6894.279785,6831.189941,6872.439941,120589200,9.1585,0.003176516,0.003924277,0.004012322,0.2114,0.0013,-0.0138,0.0825,0.001,0.0075,0.0035
29/01/02,6872.640137,6910.919922,6772.47998,6793.379883,94102400,9.1714,0.001408528,0.004589517,0.002108806,0.2435,0.0321,0.0074,0.0835,0.001,0.008,0.0045
30/01/02,6789.490234,6793.919922,6730.5,6750.799805,113321000,9.1974,0.0028349,0.00424742,0.005400087,0.2322,-0.0113,0.0134,0.0875,0.004,0.0085,0.0075
31/01/02,6751.77002,6927.870117,6751.77002,6927.870117,112491800,9.1463,-0.005555918,-0.002736769,0.002586953,0.2109,-0.0213,-0.0006,0.0929,0.0054,0.01225,0.01265
01/02/02,6925.189941,7011.029785,6871.47998,6901.810059,142422600,9.1544,0.000885604,-0.004675234,0.002727422,0.2112,0.0003,0.0011,0.092,-0.0009,0.0105,0.014
04/02/02,6901.140137,6914.950195,6838.569824,6865.129883,61501400,9.1627,0.000906668,0.001793075,0.00045859,0.2487,0.0375,0.0373,0.0925,0.0005,0.01,0.0149
05/02/02,null,null,null,null,null,#N/D,#N/D,#N/D,#N/D,0.2545,0.0058,0.011,0.0925,0,0.009,0.016
06/02/02,6857.100098,6857.100098,6703.140137,6786.740234,165265000,9.1294,-0.0036343,-0.002730927,-0.004579454,0.2609,0.0064,0.0287,0.0915,-0.001,0.004,0.015
07/02/02,6784.089844,6929.120117,6755.450195,6780.939941,133454600,9.1381,0.000952965,-0.002684798,-0.006447474,0.2511,-0.0098,0.0402,0.08925,-0.00225,-0.00365,0.01225
08/02/02,6780.649902,6800.450195,6650.200195,6681.450195,87171600,9.1465,0.000919228,0.001873069,2.18668E-05,0.2326,-0.0185,0.0214,0.0855,-0.00375,-0.0065,0.0066
